Time,Latitude,Longitude,Altitude,Pressure,Temperature,Acceleration,Acceleration (x),Acceleration (y),Acceleration (z),,Velocity(z)
2.968485,-71,40,203.7075937,98912,23.4,1.090917504,0.056,0.087,1.086,,
2.970565,-71,40,203.4528898,98921,23.4,1.090581496,0.054,0.084,1.086,,
2.97242,-71,40,203.7075937,98902,23.4,1.092173063,0.053,0.092,1.087,,
2.974229,-71,40,202.9435008,98916,23.4,1.101414545,0.057,0.093,1.096,,
2.976289,-71,40,203.4528898,98908,23.4,1.09503105,0.057,0.088,1.09,,
2.979849,-71,40,202.9435008,98912,23.4,1.091549816,0.057,0.094,1.086,,
2.983778,-71,40,203.8773997,98903,23.4,1.098812541,0.053,0.088,1.094,,
2.987526,-71,40,203.7075937,98906,23.4,1.096837727,0.058,0.085,1.092,,
2.991365,-71,40,203.4528898,98908,23.4,1.095102278,0.05,0.093,1.09,,
2.993438,-71,40,203.3679899,98915,23.4,1.096107203,0.057,0.089,1.091,,
2.995328,-71,40,203.9623038,98902,23.4,1.097000456,0.055,0.089,1.092,,
2.997317,-71,40,203.1981922,98912,23.4,1.095009589,0.055,0.089,1.09,,
2.999396,-71,40,203.1981922,98912,23.4,1.091318927,0.059,0.09,1.086,,
3.00127,-71,40,202.77371,98903,23.4,1.094262309,0.055,0.092,1.089,,
3.004787,-71,40,203.1981922,98911,23.4,1.098293677,0.056,0.092,1.093,,
3.008769,-71,40,203.3679899,98909,23.4,1.097149488,0.053,0.092,1.092,,
3.01225,-71,40,204.1321141,98909,23.4,1.092077836,0.051,0.092,1.087,,
3.017371,-71,40,203.6226917,98908,23.4,1.098314163,0.053,0.094,1.093,,
3.021261,-71,40,203.7075937,98906,23.4,1.097897536,0.053,0.089,1.093,,
3.023377,-71,40,204.3868346,98919,23.4,1.086981141,0.052,0.09,1.082,,
3.025431,-71,40,203.1981922,98909,23.4,1.097114853,0.054,0.091,1.092,,
3.027322,-71,40,202.9435008,98911,23.4,1.092838963,0.053,0.088,1.088,,
3.029173,-71,40,203.6226917,98899,23.4,1.092392329,0.054,0.094,1.087,,
3.031278,-71,40,203.3679899,98914,23.4,1.096190677,0.052,0.093,1.091,,
3.034957,-71,40,203.1132944,98894,23.4,1.098293677,0.056,0.092,1.093,,
3.038651,-71,40,203.3679899,98913,23.4,1.087780768,0.053,0.087,1.083,,
3.042536,-71,40,203.6226917,98909,23.4,1.097382796,0.056,0.093,1.092,,
3.046328,-71,40,203.9623038,98897,23.4,1.093876593,0.057,0.086,1.089,,
3.050367,-71,40,202.77371,98909,23.4,1.094262309,0.055,0.092,1.089,,
3.052442,-71,40,203.4528898,98905,23.4,1.091782945,0.055,0.086,1.087,,
3.05424,-71,40,203.3679899,98919,23.4,1.095745865,0.053,0.087,1.091,,
3.056298,-71,40,203.7075937,98911,23.4,1.094846565,0.058,0.085,1.09,,
3.05829,-71,40,203.6226917,98911,23.4,1.094198337,0.057,0.09,1.089,,
3.061949,-71,40,203.1981922,98908,23.4,1.092807851,0.054,0.087,1.088,,
3.065847,-71,40,203.1981922,98905,23.4,1.098600473,0.057,0.095,1.093,,
3.069834,-71,40,202.9435008,98915,23.4,1.094944747,0.052,0.09,1.09,,
3.073801,-71,40,203.3679899,98909,23.4,1.098781598,0.054,0.087,1.094,,
3.077739,-71,40,204.2170202,98908,23.4,1.089967431,0.052,0.09,1.085,,
3.081566,-71,40,202.6888157,98914,23.4,1.098097901,0.057,0.089,1.093,,
3.083643,-71,40,204.2170202,98899,23.4,1.094198337,0.057,0.09,1.089,,
3.08574,-71,40,203.6226917,98913,23.4,1.095083558,0.058,0.088,1.09,,
3.08773,-71,40,203.7075937,98900,23.4,1.09734999,0.057,0.092,1.092,,
3.091636,-71,40,202.603922,98911,23.4,1.092968893,0.054,0.089,1.088,,
3.095272,-71,40,202.9435008,98919,23.4,1.092125908,0.057,0.089,1.087,,
3.0991,-71,40,203.3679899,98899,23.4,1.095906474,0.053,0.089,1.091,,
3.10305,-71,40,203.7075937,98906,23.4,1.093203092,0.057,0.09,1.088,,
3.10687,-71,40,204.6415614,98909,23.4,1.099093263,0.057,0.089,1.094,,
3.110386,-71,40,203.8773997,98905,23.4,1.096238569,0.053,0.093,1.091,,
3.114306,-71,40,203.1132944,98905,23.4,1.094910955,0.053,0.089,1.09,,
3.116376,-71,40,203.7075937,98897,23.4,1.095590252,0.046,0.089,1.091,,
3.118278,-71,40,203.3679899,98915,23.4,1.091876367,0.052,0.089,1.087,,
3.122135,-71,40,203.6226917,98918,23.5,1.097215111,0.056,0.091,1.092,,
3.126017,-71,40,203.3679899,98909,23.4,1.09509132,0.055,0.09,1.09,,
3.130103,-71,40,203.4528898,98915,23.4,1.089069327,0.054,0.09,1.084,,
3.133619,-71,40,202.603922,98909,23.4,1.09166799,0.051,0.087,1.087,,
3.137269,-71,40,202.603922,98918,23.4,1.095142,0.056,0.09,1.09,,
3.141127,-71,40,203.6226917,98913,23.4,1.096202992,0.054,0.092,1.091,,
3.144744,-71,40,202.9435008,98908,23.4,1.095141087,0.047,0.095,1.09,,
3.148546,-71,40,203.1981922,98915,23.4,1.087701246,0.053,0.086,1.083,,
3.154243,-71,40,203.6226917,98905,23.4,1.095187655,0.05,0.094,1.09,,
3.158181,-71,40,202.8586051,98908,23.4,1.092343353,0.053,0.094,1.087,,
3.161993,-71,40,203.1132944,98906,23.4,1.098926749,0.052,0.09,1.094,,
3.165837,-71,40,203.3679899,98919,23.4,1.09736776,0.054,0.094,1.092,,
3.169518,-71,40,202.6888157,98919,23.4,1.093036596,0.052,0.091,1.088,,
3.173426,-71,40,203.3679899,98905,23.4,1.09743428,0.057,0.093,1.092,,
3.177056,-71,40,203.4528898,98909,23.4,1.09362745,0.052,0.086,1.089,,
3.180672,-71,40,202.9435008,98900,23.4,1.092156124,0.056,0.09,1.087,,
3.184529,-71,40,203.3679899,98905,23.4,1.096119519,0.054,0.091,1.091,,
3.188277,-71,40,203.4528898,98896,23.4,1.096489854,0.051,0.085,1.092,,
3.193448,-71,40,203.7075937,98900,23.4,1.091226833,0.054,0.092,1.086,,
3.195496,-71,40,204.2170202,98908,23.4,1.091924448,0.053,0.089,1.087,,
3.197292,-71,40,203.1132944,98913,23.4,1.092306733,0.054,0.093,1.087,,
3.199239,-71,40,203.3679899,98900,23.4,1.092074173,0.056,0.089,1.087,,
3.201227,-71,40,203.3679899,98909,23.4,1.087046457,0.055,0.089,1.082,,
3.20304,-71,40,203.6226917,98902,23.4,1.095906474,0.053,0.089,1.091,,
3.205119,-71,40,203.4528898,98911,23.4,1.099205622,0.056,0.091,1.094,,
3.207714,-71,40,203.3679899,98909,23.4,1.098231761,0.058,0.09,1.093,,
3.209488,-71,40,202.8586051,98903,23.4,1.101948728,0.051,0.091,1.097,,
3.211488,-71,40,204.1321141,98913,23.4,1.095009589,0.055,0.089,1.09,,
3.215232,-71,40,203.1981922,98911,23.4,1.096078921,0.058,0.088,1.091,,
3.217259,-71,40,203.4528898,98921,23.4,1.093183425,0.055,0.091,1.088,,
3.21925,-71,40,203.1132944,98899,23.4,1.091027956,0.055,0.089,1.086,,
3.221004,-71,40,203.1132944,98921,23.4,1.093915445,0.053,0.089,1.089,,
3.222988,-71,40,202.77371,98916,23.4,1.084813809,0.05,0.089,1.08,,
3.224965,-71,40,202.9435008,98909,23.4,1.09393327,0.055,0.088,1.089,,
3.226762,-71,40,202.3492453,98905,23.4,1.097000456,0.055,0.089,1.092,,
3.228854,-71,40,204.1321141,98916,23.4,1.091812255,0.054,0.087,1.087,,
3.230626,-71,40,203.1132944,98916,23.4,1.093446386,0.06,0.091,1.088,,
3.234094,-71,40,203.3679899,98906,23.4,1.093675455,0.053,0.086,1.089,,
3.238009,-71,40,202.8586051,98911,23.4,1.100150444,0.055,0.091,1.095,,
3.240093,-71,40,203.3679899,98906,23.4,1.097849716,0.052,0.089,1.093,,
3.241942,-71,40,202.603922,98922,23.4,1.097965846,0.056,0.088,1.093,,
3.244087,-71,40,203.1132944,98905,23.4,1.09396435,0.054,0.089,1.089,,
3.245936,-71,40,203.7075937,98903,23.4,1.094944747,0.052,0.09,1.09,,
3.247787,-71,40,203.1981922,98909,23.4,1.091829199,0.051,0.089,1.087,,
3.249842,-71,40,203.7075937,98906,23.4,1.096219868,0.056,0.091,1.091,,
3.251655,-71,40,202.9435008,98909,23.4,1.103104709,0.056,0.09,1.098,,
3.255346,-71,40,203.4528898,98909,23.4,1.095794689,0.054,0.087,1.091,,
3.259225,-71,40,204.3868346,98911,23.4,1.093949268,0.052,0.09,1.089,,
3.26319,-71,40,202.9435008,98903,23.4,1.090197688,0.055,0.091,1.085,,
3.267078,-71,40,203.8773997,98900,23.4,1.094304345,0.059,0.09,1.089,,
3.270782,-71,40,203.1132944,98916,23.4,1.096005018,0.055,0.089,1.091,,
3.274264,-71,40,202.77371,98916,23.4,1.098893079,0.053,0.089,1.094,,
3.2783,-71,40,203.9623038,98912,23.4,1.096919778,0.055,0.088,1.092,,
3.281826,-71,40,204.1321141,98902,23.4,1.094079979,0.053,0.091,1.089,,
3.285583,-71,40,203.6226917,98908,23.4,1.097066087,0.053,0.091,1.092,,
3.289495,-71,40,204.2170202,98908,23.4,1.097000456,0.055,0.089,1.092,,
3.293098,-71,40,203.4528898,98905,23.4,1.09635487,0.057,0.092,1.091,,
3.297222,-71,40,203.1132944,98908,23.4,1.095328718,0.053,0.094,1.09,,
3.299277,-71,40,202.9435008,98915,23.4,1.094910955,0.053,0.089,1.09,,
3.301275,-71,40,202.8586051,98911,23.4,1.097979053,0.053,0.09,1.093,,
3.303312,-71,40,203.3679899,98908,23.4,1.100200891,0.056,0.091,1.095,,
3.305167,-71,40,203.4528898,98909,23.4,1.100252244,0.057,0.091,1.095,,
3.306955,-71,40,202.8586051,98902,23.4,1.093050776,0.054,0.09,1.088,,
3.309032,-71,40,202.3492453,98912,23.4,1.095308176,0.056,0.092,1.09,,
3.312592,-71,40,203.1132944,98905,23.4,1.092023351,0.055,0.089,1.087,,
3.316238,-71,40,203.7075937,98902,23.4,1.092919942,0.053,0.089,1.088,,
3.320053,-71,40,204.4717429,98903,23.4,1.093234193,0.056,0.091,1.088,,
3.324049,-71,40,203.4528898,98908,23.4,1.091911169,0.051,0.09,1.087,,
3.326121,-71,40,203.6226917,98905,23.4,1.095328718,0.053,0.094,1.09,,
3.328255,-71,40,203.1132944,98908,23.4,1.091265321,0.058,0.09,1.086,,
3.330161,-71,40,204.1321141,98899,23.5,1.097021878,0.057,0.088,1.092,,
3.332223,-71,40,204.1321141,98913,23.4,1.09393327,0.055,0.088,1.089,,
3.33405,-71,40,203.1981922,98911,23.4,1.09507534,0.053,0.091,1.09,,
3.336135,-71,40,203.3679899,98906,23.4,1.092055402,0.054,0.09,1.087,,
3.340046,-71,40,203.9623038,98909,23.4,1.094198337,0.057,0.09,1.089,,
3.343873,-71,40,203.8773997,98913,23.4,1.09076762,0.053,0.087,1.086,,
3.347588,-71,40,203.4528898,98899,23.4,1.098061474,0.053,0.091,1.093,,
3.351432,-71,40,203.9623038,98903,23.4,1.094910955,0.053,0.089,1.09,,
3.353519,-71,40,203.8773997,98908,23.4,1.094250885,0.058,0.09,1.089,,
3.355417,-71,40,204.4717429,98906,23.4,1.092343353,0.053,0.094,1.087,,
3.357468,-71,40,202.8586051,98911,23.4,1.094313027,0.056,0.092,1.089,,
3.359281,-71,40,202.77371,98900,23.4,1.09200641,0.053,0.09,1.087,,
3.361337,-71,40,203.6226917,98915,23.4,1.094897712,0.051,0.09,1.09,,
3.364995,-71,40,203.3679899,98906,23.4,1.096377216,0.059,0.091,1.091,,
3.370254,-71,40,203.9623038,98900,23.4,1.092968893,0.054,0.089,1.088,,
3.374161,-71,40,203.7075937,98897,23.4,1.097884329,0.051,0.09,1.093,,
3.377782,-71,40,204.2170202,98900,23.4,1.096154186,0.053,0.092,1.091,,
3.381623,-71,40,204.1321141,98903,23.4,1.093883449,0.054,0.088,1.089,,
3.385478,-71,40,204.6415614,98900,23.4,1.094324906,0.051,0.095,1.089,,
3.389092,-71,40,202.8586051,98900,23.4,1.099340257,0.057,0.092,1.094,,
3.392814,-71,40,203.3679899,98909,23.4,1.103004986,0.054,0.09,1.098,,
3.396641,-71,40,203.6226917,98906,23.4,1.097865657,0.054,0.088,1.093,,
3.400285,-71,40,202.3492453,98908,23.4,1.092407433,0.056,0.093,1.087,,
3.404163,-71,40,203.4528898,98911,23.4,1.093915445,0.053,0.089,1.089,,
3.408136,-71,40,203.6226917,98903,23.4,1.095257504,0.055,0.092,1.09,,
3.412101,-71,40,202.9435008,98906,23.4,1.099445769,0.059,0.092,1.094,,
3.415954,-71,40,204.1321141,98909,23.4,1.09382494,0.056,0.086,1.089,,
3.41981,-71,40,203.4528898,98913,23.4,1.09116085,0.056,0.09,1.086,,
3.423002,-71,40,203.4528898,98911,23.4,1.101096272,0.054,0.091,1.096,,
3.425047,-71,40,204.1321141,98903,23.4,1.094878989,0.054,0.088,1.09,,
3.427082,-71,40,204.1321141,98896,23.4,1.095844423,0.055,0.087,1.091,,
3.430652,-71,40,203.4528898,98913,23.4,1.098339201,0.06,0.09,1.093,,
3.4345,-71,40,203.3679899,98912,23.4,1.097215111,0.056,0.091,1.092,,
3.43829,-71,40,203.6226917,98915,23.4,1.097247921,0.055,0.092,1.092,,
3.442213,-71,40,202.8586051,98913,23.4,1.100578939,0.06,0.093,1.095,,
3.445835,-71,40,203.6226917,98911,23.4,1.091276775,0.055,0.092,1.086,,
3.449716,-71,40,203.1981922,98902,23.4,1.094432273,0.055,0.094,1.089,,
3.453708,-71,40,203.8773997,98911,23.4,1.090962877,0.052,0.09,1.086,,
3.459029,-71,40,203.7075937,98905,23.4,1.094229409,0.056,0.091,1.089,,
3.461095,-71,40,203.3679899,98899,23.4,1.096287371,0.054,0.093,1.091,,
3.464882,-71,40,202.9435008,98913,23.4,1.097455694,0.059,0.092,1.092,,
3.468652,-71,40,204.1321141,98897,23.4,1.092758894,0.053,0.087,1.088,,
3.47223,-71,40,203.7075937,98905,23.4,1.095207743,0.054,0.092,1.09,,
3.476056,-71,40,203.7075937,98909,23.4,1.092968893,0.054,0.089,1.088,,
3.479618,-71,40,203.4528898,98906,23.4,1.095929742,0.05,0.091,1.091,,
3.483518,-71,40,203.8773997,98913,23.4,1.093984004,0.056,0.088,1.089,,
3.487304,-71,40,203.6226917,98906,23.4,1.093867451,0.052,0.089,1.089,,
3.490916,-71,40,203.1981922,98896,23.4,1.094655197,0.051,0.087,1.09,,
3.495409,-71,40,203.4528898,98902,23.4,1.094620939,0.057,0.095,1.089,,
3.499402,-71,40,203.3679899,98903,23.4,1.097264325,0.05,0.095,1.092,,
3.503213,-71,40,203.7075937,98902,23.4,1.095308176,0.056,0.092,1.09,,
3.507108,-71,40,203.6226917,98915,23.4,1.099009099,0.052,0.091,1.094,,
3.510699,-71,40,203.9623038,98902,23.4,1.096169239,0.055,0.091,1.091,,
3.514309,-71,40,203.4528898,98906,23.4,1.098879884,0.051,0.09,1.094,,
3.518123,-71,40,203.4528898,98909,23.4,1.091924448,0.053,0.089,1.087,,
3.52187,-71,40,203.6226917,98909,23.4,1.090316468,0.054,0.093,1.085,,
3.525667,-71,40,203.6226917,98915,23.4,1.095060272,0.056,0.089,1.09,,
3.529205,-71,40,203.8773997,98902,23.4,1.096870093,0.054,0.088,1.092,,
3.532961,-71,40,202.8586051,98911,23.4,1.099227001,0.058,0.09,1.094,,
3.535041,-71,40,202.9435008,98909,23.4,1.100150444,0.055,0.091,1.095,,
3.536816,-71,40,203.7075937,98911,23.4,1.096086675,0.055,0.09,1.091,,
3.538779,-71,40,203.3679899,98909,23.5,1.094014168,0.055,0.089,1.089,,
3.540898,-71,40,202.77371,98913,23.4,1.092205567,0.06,0.088,1.087,,
3.542858,-71,40,202.9435008,98909,23.4,1.099056868,0.053,0.091,1.094,,
3.544724,-71,40,203.4528898,98902,23.4,1.094979452,0.056,0.088,1.09,,
3.546738,-71,40,203.1981922,98909,23.4,1.097467995,0.056,0.094,1.092,,
3.548726,-71,40,203.1132944,98915,23.4,1.09507534,0.053,0.091,1.09,,
3.55082,-71,40,203.3679899,98902,23.4,1.092871905,0.052,0.089,1.088,,
3.554699,-71,40,202.9435008,98911,23.4,1.097995902,0.055,0.089,1.093,,
3.556784,-71,40,203.6226917,98906,23.4,1.096238569,0.053,0.093,1.091,,
3.558847,-71,40,203.1981922,98919,23.4,1.094863005,0.052,0.089,1.09,,
3.560761,-71,40,203.7075937,98915,23.4,1.099322519,0.055,0.093,1.094,,
3.562807,-71,40,203.4528898,98919,23.4,1.090799707,0.052,0.088,1.086,,
3.565617,-71,40,203.9623038,98908,23.4,1.09091567,0.051,0.09,1.086,,
3.567491,-71,40,203.1132944,98911,23.4,1.09719825,0.054,0.092,1.092,,
3.56937,-71,40,203.1132944,98913,23.4,1.09029629,0.06,0.089,1.085,,
3.571452,-71,40,203.4528898,98909,23.4,1.097247921,0.055,0.092,1.092,,
3.575195,-71,40,204.3868346,98912,23.4,1.095874537,0.054,0.088,1.091,,
3.579343,-71,40,202.603922,98905,23.4,1.094501713,0.058,0.093,1.089,,
3.581396,-71,40,203.6226917,98905,23.4,1.09396435,0.054,0.089,1.089,,
3.583208,-71,40,203.1132944,98909,23.4,1.096323857,0.058,0.091,1.091,,
3.585276,-71,40,203.1132944,98912,23.5,1.095111866,0.057,0.089,1.09,,
3.587275,-71,40,203.6226917,98912,23.4,1.098893079,0.053,0.089,1.094,,
3.589148,-71,40,203.4528898,98905,23.4,1.097282552,0.054,0.093,1.092,,
3.5913,-71,40,203.4528898,98911,23.4,1.096303334,0.056,0.092,1.091,,
3.593203,-71,40,202.2643544,98916,23.5,1.09509132,0.055,0.09,1.09,,
3.596825,-71,40,203.6226917,98906,23.4,1.086166654,0.054,0.091,1.081,,
3.600719,-71,40,203.1981922,98913,23.4,1.100304503,0.053,0.094,1.095,,
3.60459,-71,40,202.0096859,98928,23.4,1.094830124,0.053,0.088,1.09,,
3.606669,-71,40,203.1132944,98915,23.4,1.09200641,0.053,0.09,1.087,,
3.608753,-71,40,202.9435008,98909,23.4,1.098397469,0.058,0.092,1.093,,
3.610654,-71,40,203.1981922,98905,23.4,1.099205622,0.056,0.091,1.094,,
3.612801,-71,40,203.1981922,98915,23.5,1.098314163,0.058,0.091,1.093,,
3.614795,-71,40,203.7075937,98909,23.4,1.096439237,0.057,0.093,1.091,,
3.616653,-71,40,203.3679899,98905,23.5,1.095844423,0.055,0.087,1.091,,
3.620493,-71,40,203.8773997,98906,23.4,1.094482983,0.056,0.094,1.089,,
3.624261,-71,40,203.6226917,98912,23.4,1.093338465,0.053,0.094,1.088,,
3.628191,-71,40,202.3492453,98915,23.5,1.098831197,0.055,0.087,1.094,,
3.630237,-71,40,202.8586051,98912,23.4,1.09321727,0.054,0.092,1.088,,
3.632191,-71,40,203.4528898,98902,23.4,1.095955291,0.054,0.089,1.091,,
3.634216,-71,40,202.5190291,98915,23.4,1.085741221,0.052,0.087,1.081,,
3.636275,-71,40,203.9623038,98906,23.4,1.091214461,0.052,0.093,1.086,,
3.638114,-71,40,203.3679899,98909,23.4,1.096271408,0.057,0.091,1.091,,
3.640205,-71,40,202.603922,98911,23.4,1.094169091,0.058,0.089,1.089,,
3.642079,-71,40,203.4528898,98911,23.4,1.092919942,0.053,0.089,1.088,,
3.645683,-71,40,203.4528898,98912,23.5,1.095060272,0.056,0.089,1.09,,
3.649642,-71,40,202.8586051,98908,23.4,1.094178687,0.055,0.091,1.089,,
3.653514,-71,40,203.1132944,98902,23.4,1.095009589,0.055,0.089,1.09,,
3.655574,-71,40,203.6226917,98911,23.4,1.095009589,0.055,0.089,1.09,,
3.657623,-71,40,203.4528898,98912,23.4,1.096821316,0.053,0.088,1.092,,
3.65955,-71,40,203.6226917,98906,23.5,1.090847835,0.053,0.088,1.086,,
3.661503,-71,40,203.9623038,98897,23.4,1.095940236,0.052,0.09,1.091,,
3.66357,-71,40,203.1132944,98918,23.5,1.093234193,0.056,0.091,1.088,,
3.66538,-71,40,203.3679899,98915,23.5,1.091447204,0.055,0.094,1.086,,
3.667637,-71,40,202.3492453,98911,23.4,1.098293677,0.056,0.092,1.093,,
3.669434,-71,40,202.5190291,98906,23.4,1.099123287,0.056,0.09,1.094,,
3.671341,-71,40,203.4528898,98915,23.4,1.093234193,0.056,0.091,1.088,,
3.673589,-71,40,203.3679899,98902,23.5,1.098027777,0.054,0.09,1.093,,
3.675682,-71,40,202.9435008,98911,23.4,1.09992227,0.052,0.09,1.095,,
3.677569,-71,40,203.1981922,98906,23.4,1.095893243,0.051,0.09,1.091,,
3.679645,-71,40,202.603922,98913,23.4,1.091060035,0.054,0.09,1.086,,
3.68156,-71,40,203.1132944,98912,23.4,1.097838331,0.05,0.09,1.093,,
3.683417,-71,40,203.1132944,98916,23.5,1.095041552,0.054,0.09,1.09,,
3.687295,-71,40,202.77371,98913,23.4,1.096387705,0.056,0.093,1.091,,
3.691009,-71,40,203.1981922,98909,23.4,1.091973443,0.054,0.089,1.087,,
3.694776,-71,40,203.7075937,98896,23.4,1.096821316,0.053,0.088,1.092,,
3.698646,-71,40,202.77371,98911,23.5,1.097298501,0.056,0.092,1.092,,
3.702285,-71,40,203.4528898,98906,23.5,1.098261808,0.057,0.091,1.093,,
3.707366,-71,40,203.3679899,98916,23.4,1.093227332,0.059,0.089,1.088,,
3.709369,-71,40,203.6226917,98915,23.5,1.096086675,0.055,0.09,1.091,,
3.711141,-71,40,202.603922,98906,23.5,1.094313027,0.056,0.092,1.089,,
3.713124,-71,40,203.7075937,98911,23.4,1.094924655,0.058,0.086,1.09,,
3.718242,-71,40,203.1981922,98909,23.4,1.094623223,0.052,0.086,1.09,,
3.721831,-71,40,202.77371,98916,23.5,1.094095974,0.055,0.09,1.089,,
3.725545,-71,40,203.3679899,98908,23.5,1.094382474,0.054,0.094,1.089,,
3.729252,-71,40,203.1132944,98915,23.4,1.096287371,0.054,0.093,1.091,,
3.732931,-71,40,203.6226917,98912,23.5,1.091605698,0.053,0.085,1.087,,
3.736698,-71,40,203.7075937,98909,23.5,1.097032361,0.054,0.09,1.092,,
3.740537,-71,40,203.1981922,98910,23.5,1.093338465,0.058,0.091,1.088,,
3.742585,-71,40,202.2643544,98925,23.4,1.094163608,0.053,0.092,1.089,,
3.744642,-71,40,202.77371,98912,23.4,1.092407433,0.056,0.093,1.087,,
3.748188,-71,40,202.9435008,98906,23.4,1.095929742,0.05,0.091,1.091,,
3.751918,-71,40,202.3492453,98918,23.4,1.099272942,0.054,0.093,1.094,,
3.755576,-71,40,202.5190291,98912,23.5,1.094364656,0.057,0.092,1.089,,
3.759095,-71,40,202.2643544,98916,23.5,1.092838963,0.053,0.088,1.088,,
3.762824,-71,40,203.1132944,98912,23.5,1.090054127,0.057,0.088,1.085,,
3.766299,-71,40,202.603922,98905,23.5,1.09404616,0.054,0.09,1.089,,
3.769946,-71,40,203.4528898,98908,23.4,1.097132626,0.056,0.09,1.092,,
3.773906,-71,40,203.7075937,98903,23.4,1.096169239,0.055,0.091,1.091,,
3.775914,-71,40,202.3492453,98913,23.4,1.094212502,0.054,0.092,1.089,,
3.778934,-71,40,203.4528898,98909,23.5,1.09509132,0.055,0.09,1.09,,
3.782665,-71,40,203.3679899,98913,23.4,1.090172005,0.051,0.093,1.085,,
3.786351,-71,40,202.3492453,98911,23.4,1.097946265,0.054,0.089,1.093,,
3.790067,-71,40,202.8586051,98919,23.4,1.098941764,0.054,0.089,1.094,,
3.793622,-71,40,202.8586051,98915,23.4,1.096600657,0.05,0.087,1.092,,
3.79731,-71,40,202.603922,98912,23.5,1.097849716,0.052,0.089,1.093,,
3.801079,-71,40,203.4528898,98916,23.4,1.091078824,0.056,0.089,1.086,,
3.804607,-71,40,203.1981922,98918,23.5,1.10006818,0.055,0.09,1.095,,
3.808419,-71,40,203.8773997,98905,23.5,1.096059305,0.051,0.092,1.091,,
3.810456,-71,40,202.77371,98918,23.4,1.091782945,0.05,0.089,1.087,,
3.814011,-71,40,202.77371,98909,23.4,1.094095974,0.055,0.09,1.089,,
3.817753,-71,40,203.6226917,98909,23.5,1.095874537,0.054,0.088,1.091,,
3.821262,-71,40,202.5190291,98911,23.4,1.100268149,0.054,0.093,1.095,,
3.824862,-71,40,203.4528898,98919,23.5,1.093803456,0.054,0.087,1.089,,
3.828646,-71,40,203.4528898,98909,23.4,1.091265321,0.058,0.09,1.086,,
3.832091,-71,40,203.1132944,98918,23.5,1.09519359,0.057,0.09,1.09,,
3.83559,-71,40,203.1981922,98919,23.5,1.093183425,0.055,0.091,1.088,,
3.839553,-71,40,202.77371,98911,23.4,1.091885525,0.057,0.086,1.087,,
3.843322,-71,40,202.77371,98925,23.4,1.095359758,0.057,0.092,1.09,,
3.845419,-71,40,202.603922,98906,23.5,1.099123287,0.056,0.09,1.094,,
3.847482,-71,40,203.6226917,98909,23.4,1.095142,0.056,0.09,1.09,,
3.849462,-71,40,203.1981922,98902,23.5,1.094281043,0.057,0.091,1.089,,
3.851517,-71,40,202.9435008,98902,23.5,1.090197688,0.055,0.091,1.085,,
3.853364,-71,40,203.1981922,98912,23.5,1.092700325,0.055,0.085,1.088,,
3.855183,-71,40,203.3679899,98909,23.5,1.09382494,0.056,0.086,1.089,,
3.857223,-71,40,202.603922,98911,23.5,1.096219868,0.056,0.091,1.091,,
3.858996,-71,40,202.2643544,98915,23.5,1.09507534,0.053,0.091,1.09,,
3.860808,-71,40,203.6226917,98912,23.5,1.095975821,0.051,0.091,1.091,,
3.864701,-71,40,203.1981922,98911,23.5,1.093487997,0.056,0.094,1.088,,
3.866752,-71,40,204.6415614,98908,23.4,1.092968893,0.054,0.089,1.088,,
3.868592,-71,40,202.0945747,98908,23.5,1.094799068,0.054,0.087,1.09,,
3.870642,-71,40,202.77371,98909,23.4,1.090866628,0.055,0.087,1.086,,
3.872521,-71,40,202.603922,98913,23.5,1.088987144,0.054,0.089,1.084,,
3.874701,-71,40,203.6226917,98909,23.5,1.092933667,0.058,0.086,1.088,,
3.876576,-71,40,202.9435008,98913,23.5,1.096821316,0.053,0.088,1.092,,
3.878396,-71,40,203.1132944,98918,23.4,1.100782449,0.059,0.096,1.095,,
3.880451,-71,40,202.8586051,98915,23.5,1.096458846,0.054,0.095,1.091,,
3.883951,-71,40,202.8586051,98909,23.4,1.094212502,0.054,0.092,1.089,,
3.887858,-71,40,203.1981922,98918,23.4,1.09404616,0.054,0.09,1.089,,
3.89005,-71,40,203.1981922,98915,23.4,1.096119519,0.054,0.091,1.091,,
3.891932,-71,40,202.5190291,98911,23.5,1.096915676,0.058,0.086,1.092,,
3.894621,-71,40,203.8773997,98915,23.5,1.096169239,0.055,0.091,1.091,,
3.89669,-71,40,203.1981922,98905,23.4,1.093997258,0.053,0.09,1.089,,
3.898625,-71,40,203.1132944,98906,23.5,1.089842649,0.056,0.086,1.085,,
3.900756,-71,40,203.6226917,98918,23.5,1.103237962,0.057,0.091,1.098,,
3.90257,-71,40,202.5190291,98915,23.5,1.096036952,0.054,0.09,1.091,,
3.906091,-71,40,203.3679899,98912,23.5,1.09383454,0.053,0.088,1.089,,
3.909965,-71,40,203.1981922,98906,23.5,1.096439237,0.057,0.093,1.091,,
3.913678,-71,40,202.77371,98921,23.4,1.096190677,0.052,0.093,1.091,,
3.918885,-71,40,202.9435008,98908,23.5,1.093984004,0.056,0.088,1.089,,
3.920866,-71,40,202.8586051,98909,23.5,1.093696027,0.055,0.085,1.089,,
3.922708,-71,40,203.3679899,98913,23.5,1.091102195,0.058,0.088,1.086,,
3.924498,-71,40,202.8586051,98911,23.5,1.097756804,0.055,0.086,1.093,,
